"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021/2022","Quebec","2016A000224","Nursing","Constant dollars","370","units","0","v1411953395","6.17","3037","","","","0"
"2022/2023","Quebec","2016A000224","Nursing","Constant dollars","370","units","0","v1411953395","6.17","2882","","","","0"
"2023/2024","Quebec","2016A000224","Nursing","Constant dollars","370","units","0","v1411953395","6.17","2868","","","","0"
"2024/2025","Quebec","2016A000224","Nursing","Constant dollars","370","units","0","v1411953395","6.17","2898","","","","0"
"2017/2018","Quebec","2016A000224","Pharmacy","Constant dollars","370","units","0","v1411953396","6.18","2703","","","","0"
"2018/2019","Quebec","2016A000224","Pharmacy","Constant dollars","370","units","0","v1411953396","6.18","2722","","","","0"
"2019/2020","Quebec","2016A000224","Pharmacy","Constant dollars","370","units","0","v1411953396","6.18","2816","","","","0"
"2020/2021","Quebec","2016A000224","Pharmacy","Constant dollars","370","units","0","v1411953396","6.18","2870","","","","0"
"2021/2022","Quebec","2016A000224","Pharmacy","Constant dollars","370","units","0","v1411953396","6.18","2813","","","","0"
"2022/2023","Quebec","2016A000224","Pharmacy","Constant dollars","370","units","0","v1411953396","6.18","2767","","","","0"
"2023/2024","Quebec","2016A000224","Pharmacy","Constant dollars","370","units","0","v1411953396","6.18","2718","","","","0"
"2024/2025","Quebec","2016A000224","Pharmacy","Constant dollars","370","units","0","v1411953396","6.18","2747","","","","0"
"2017/2018","Quebec","2016A000224","Veterinary medicine","Constant dollars","370","units","0","v1411953397","6.19","2754","","","","0"
"2018/2019","Quebec","2016A000224","Veterinary medicine","Constant dollars","370","units","0","v1411953397","6.19","2688","","","","0"
"2019/2020","Quebec","2016A000224","Veterinary medicine","Constant dollars","370","units","0","v1411953397","6.19","2736","","","","0"
"2020/2021","Quebec","2016A000224","Veterinary medicine","Constant dollars","370","units","0","v1411953397","6.19","2711","","","","0"
"2021/2022","Quebec","2016A000224","Veterinary medicine","Constant dollars","370","units","0","v1411953397","6.19","2811","","","","0"
"2022/2023","Quebec","2016A000224","Veterinary medicine","Constant dollars","370","units","0","v1411953397","6.19","2957","","","","0"
"2023/2024","Quebec","2016A000224","Veterinary medicine","Constant dollars","370","units","0","v1411953397","6.19","2887","","","","0"
"2024/2025","Quebec","2016A000224","Veterinary medicine","Constant dollars","370","units","0","v1411953397","6.19","2917","","","","0"
"2017/2018","Quebec","2016A000224","Optometry","Constant dollars","370","units","0","v1411953398","6.20","","..","","","0"
"2018/2019","Quebec","2016A000224","Optometry","Constant dollars","370","units","0","v1411953398","6.20","","..","","","0"
"2019/2020","Quebec","2016A000224","Optometry","Constant dollars","370","units","0","v1411953398","6.20","","..","","","0"
"2020/2021","Quebec","2016A000224","Optometry","Constant dollars","370","units","0","v1411953398","6.20","","..","","","0"
"2021/2022","Quebec","2016A000224","Optometry","Constant dollars","370","units","0","v1411953398","6.20","","..","","","0"
"2022/2023","Quebec","2016A000224","Optometry","Constant dollars","370","units","0","v1411953398","6.20","","..","","","0"
"2023/2024","Quebec","2016A000224","Optometry","Constant dollars","370","units","0","v1411953398","6.20","","..","","","0"
"2024/2025","Quebec","2016A000224","Optometry","Constant dollars","370","units","0","v1411953398","6.20","","..","","","0"
"2017/2018","Quebec","2016A000224","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953399","6.21","3307","","","","0"
"2018/2019","Quebec","2016A000224","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953399","6.21","3357","","","","0"
"2019/2020","Quebec","2016A000224","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953399","6.21","3409","","","","0"
"2020/2021","Quebec","2016A000224","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953399","6.21","3571","","","","0"
"2021/2022","Quebec","2016A000224","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953399","6.21","3660","","","","0"
"2022/2023","Quebec","2016A000224","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953399","6.21","3406","","","","0"
"2023/2024","Quebec","2016A000224","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953399","6.21","3484","","","","0"
"2024/2025","Quebec","2016A000224","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953399","6.21","3521","","","","0"
"2017/2018","Quebec","2016A000224","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953400","6.22","","..","","","0"
"2018/2019","Quebec","2016A000224","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953400","6.22","","..","","","0"
"2019/2020","Quebec","2016A000224","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953400","6.22","","..","","","0"
"2020/2021","Quebec","2016A000224","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953400","6.22","","..","","","0"
"2021/2022","Quebec","2016A000224","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953400","6.22","","..","","","0"
"2022/2023","Quebec","2016A000224","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953400","6.22","","..","","","0"
"2023/2024","Quebec","2016A000224","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953400","6.22","","..","","","0"
"2024/2025","Quebec","2016A000224","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953400","6.22","","..","","","0"
"2017/2018","Ontario","2016A000235","Education","Constant dollars","370","units","0","v1411953402","7.2","9397","","","","0"
"2018/2019","Ontario","2016A000235","Education","Constant dollars","370","units","0","v1411953402","7.2","9422","","","","0"
"2019/2020","Ontario","2016A000235","Education","Constant dollars","370","units","0","v1411953402","7.2","8376","","","","0"
"2020/2021","Ontario","2016A000235","Education","Constant dollars","370","units","0","v1411953402","7.2","8289","","","","0"
"2021/2022","Ontario","2016A000235","Education","Constant dollars","370","units","0","v1411953402","7.2","8005","","","","0"
"2022/2023","Ontario","2016A000235","Education","Constant dollars","370","units","0","v1411953402","7.2","7542","","","","0"
"2023/2024","Ontario","2016A000235","Education","Constant dollars","370","units","0","v1411953402","7.2","7325","","","","0"
"2024/2025","Ontario","2016A000235","Education","Constant dollars","370","units","0","v1411953402","7.2","7237","","","","0"
"2017/2018","Ontario","2016A000235","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953403","7.3","8501","","","","0"
"2018/2019","Ontario","2016A000235","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953403","7.3","8367","","","","0"
"2019/2020","Ontario","2016A000235","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953403","7.3","7411","","","","0"
"2020/2021","Ontario","2016A000235","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953403","7.3","7692","","","","0"
"2021/2022","Ontario","2016A000235","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953403","7.3","7565","","","","0"
"2022/2023","Ontario","2016A000235","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953403","7.3","7090","","","","0"
"2023/2024","Ontario","2016A000235","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953403","7.3","7408","","","","0"
"2024/2025","Ontario","2016A000235","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953403","7.3","7335","","","","0"
"2017/2018","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953404","7.4","6970","","","","0"
"2018/2019","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953404","7.4","6744","","","","0"
"2019/2020","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953404","7.4","5946","","","","0"
"2020/2021","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953404","7.4","5894","","","","0"
"2021/2022","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953404","7.4","5719","","","","0"
"2022/2023","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953404","7.4","5361","","","","0"
"2023/2024","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953404","7.4","5246","","","","0"
"2024/2025","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953404","7.4","5241","","","","0"
"2017/2018","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953405","7.5","9028","","","","0"
"2018/2019","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953405","7.5","8895","","","","0"
"2019/2020","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953405","7.5","7898","","","","0"
"2020/2021","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953405","7.5","8034","","","","0"
"2021/2022","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953405","7.5","7785","","","","0"
"2022/2023","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953405","7.5","7289","","","","0"
"2023/2024","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953405","7.5","7127","","","","0"
"2024/2025","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953405","7.5","7076","","","","0"
"2017/2018","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953406","7.6","11604","","","","0"
"2018/2019","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953406","7.6","11612","","","","0"
"2019/2020","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953406","7.6","10548","","","","0"
"2020/2021","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953406","7.6","10426","","","","0"
"2021/2022","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953406","7.6","10250","","","","0"
"2022/2023","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953406","7.6","8905","","","","0"
"2023/2024","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953406","7.6","8527","","","","0"
"2024/2025","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953406","7.6","8424","","","","0"
"2017/2018","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953407","7.7","19373","","","","0"
"2018/2019","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953407","7.7","23755","","","","0"
"2019/2020","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953407","7.7","21154","","","","0"
"2020/2021","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953407","7.7","21628","","","","0"
"2021/2022","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953407","7.7","21279","","","","0"
"2022/2023","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953407","7.7","18632","","","","0"
"2023/2024","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953407","7.7","17381","","","","0"
"2024/2025","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953407","7.7","17248","","","","0"
"2017/2018","Ontario","2016A000235","Executive MBA","Constant dollars","370","units","0","v1411953408","7.8","89991","","","","0"
"2018/2019","Ontario","2016A000235","Executive MBA","Constant dollars","370","units","0","v1411953408","7.8","98448","","","","0"
"2019/2020","Ontario","2016A000235","Executive MBA","Constant dollars","370","units","0","v1411953408","7.8","96111","","","","0"
"2020/2021","Ontario","2016A000235","Executive MBA","Constant dollars","370","units","0","v1411953408","7.8","96599","","","","0"
"2021/2022","Ontario","2016A000235","Executive MBA","Constant dollars","370","units","0","v1411953408","7.8","93760","","","","0"
"2022/2023","Ontario","2016A000235","Executive MBA","Constant dollars","370","units","0","v1411953408","7.8","83242","","","","0"
"2023/2024","Ontario","2016A000235","Executive MBA","Constant dollars","370","units","0","v1411953408","7.8","83409","","","","0"
"2024/2025","Ontario","2016A000235","Executive MBA","Constant dollars","370","units","0","v1411953408","7.8","83746","","","","0"
"2017/2018","Ontario","2016A000235","Regular MBA","Constant dollars","370","units","0","v1411953409","7.9","47599","","","","0"
"2018/2019","Ontario","2016A000235","Regular MBA","Constant dollars","370","units","0","v1411953409","7.9","49529","","","","0"
"2019/2020","Ontario","2016A000235","Regular MBA","Constant dollars","370","units","0","v1411953409","7.9","44134","","","","0"
"2020/2021","Ontario","2016A000235","Regular MBA","Constant dollars","370","units","0","v1411953409","7.9","44141","","","","0"
"2021/2022","Ontario","2016A000235","Regular MBA","Constant dollars","370","units","0","v1411953409","7.9","43654","","","","0"
"2022/2023","Ontario","2016A000235","Regular MBA","Constant dollars","370","units","0","v1411953409","7.9","40033","","","","0"
"2023/2024","Ontario","2016A000235","Regular MBA","Constant dollars","370","units","0","v1411953409","7.9","39971","","","","0"
"2024/2025","Ontario","2016A000235","Regular MBA","Constant dollars","370","units","0","v1411953409","7.9","39779","","","","0"
"2017/2018","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953410","7.10","9338","","","","0"
"2018/2019","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953410","7.10","9323","","","","0"
"2019/2020","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953410","7.10","8304","","","","0"
"2020/2021","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953410","7.10","8232","","","","0"
"2021/2022","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953410","7.10","7990","","","","0"
"2022/2023","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953410","7.10","7535","","","","0"
"2023/2024","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953410","7.10","7429","","","","0"
"2024/2025","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953410","7.10","7332","","","","0"
"2017/2018","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953411","7.11","11415","","","","0"
"2018/2019","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953411","7.11","11781","","","","0"
"2019/2020","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953411","7.11","11438","","","","0"
"2020/2021","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953411","7.11","11369","","","","0"
"2021/2022","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953411","7.11","11006","","","","0"
"2022/2023","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953411","7.11","10642","","","","0"
"2023/2024","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953411","7.11","10449","","","","0"
"2024/2025","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953411","7.11","10356","","","","0"
"2017/2018","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953412","7.12","10413","","","","0"
"2018/2019","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953412","7.12","10219","","","","0"
"2019/2020","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953412","7.12","9012","","","","0"
"2020/2021","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953412","7.12","8860","","","","0"
"2021/2022","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953412","7.12","8497","","","","0"
"2022/2023","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953412","7.12","8055","","","","0"
"2023/2024","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953412","7.12","8455","","","","0"
"2024/2025","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953412","7.12","8423","","","","0"
"2017/2018","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953413","7.13","8978","","","","0"
"2018/2019","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953413","7.13","8977","","","","0"
"2019/2020","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953413","7.13","7841","","","","0"
"2020/2021","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953413","7.13","7634","","","","0"
"2021/2022","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953413","7.13","7356","","","","0"
"2022/2023","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953413","7.13","6972","","","","0"
"2023/2024","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953413","7.13","6998","","","","0"
"2024/2025","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953413","7.13","6978","","","","0"
"2017/2018","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953414","7.14","6528","","","","0"
"2018/2019","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953414","7.14","6559","","","","0"
"2019/2020","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953414","7.14","5913","","","","0"
"2020/2021","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953414","7.14","5800","","","","0"
"2021/2022","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953414","7.14","5726","","","","0"
"2022/2023","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953414","7.14","6362","","","","0"
"2023/2024","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953414","7.14","6238","","","","0"
"2024/2025","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953414","7.14","6174","","","","0"
"2017/2018","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953415","7.15","21969","","","","0"
"2018/2019","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953415","7.15","22323","","","","0"
"2019/2020","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953415","7.15","19704","","","","0"
"2020/2021","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953415","7.15","19583","","","","0"
"2021/2022","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953415","7.15","18887","","","","0"
"2022/2023","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953415","7.15","17571","","","","0"
"2023/2024","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953415","7.15","16977","","","","0"
"2024/2025","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953415","7.15","16659","","","","0"
"2017/2018","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953416","7.16","","..","","","0"
"2018/2019","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953416","7.16","","..","","","0"
"2019/2020","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953416","7.16","","..","","","0"
"2020/2021","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953416","7.16","","..","","","0"
"2021/2022","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953416","7.16","","..","","","0"
"2022/2023","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953416","7.16","","..","","","0"
"2023/2024","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953416","7.16","","..","","","0"
"2024/2025","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953416","7.16","","..","","","0"
"2017/2018","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953417","7.17","9619","","","","0"
"2018/2019","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953417","7.17","9690","","","","0"
"2019/2020","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953417","7.17","8319","","","","0"
"2020/2021","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953417","7.17","8745","","","","0"
"2021/2022","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953417","7.17","8558","","","","0"
"2022/2023","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953417","7.17","7721","","","","0"
"2023/2024","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953417","7.17","7415","","","","0"
"2024/2025","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953417","7.17","7343","","","","0"
"2017/2018","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953418","7.18","7219","","","","0"
"2018/2019","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953418","7.18","7003","","","","0"
"2019/2020","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953418","7.18","8665","","","","0"
"2020/2021","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953418","7.18","8407","","","","0"
"2021/2022","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953418","7.18","8678","","","","0"
"2022/2023","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953418","7.18","8107","","","","0"
"2023/2024","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953418","7.18","7799","","","","0"
"2024/2025","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953418","7.18","7708","","","","0"
"2017/2018","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953419","7.19","5585","","","","0"
"2018/2019","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953419","7.19","5650","","","","0"
"2019/2020","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953419","7.19","4987","","","","0"
"2020/2021","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953419","7.19","4951","","","","0"
"2021/2022","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953419","7.19","4790","","","","0"
"2022/2023","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953419","7.19","4676","","","","0"
"2023/2024","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953419","7.19","4500","","","","0"
"2024/2025","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953419","7.19","4416","","","","0"
"2017/2018","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953420","7.20","","..","","","0"
"2018/2019","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953420","7.20","5320","","","","0"
"2019/2020","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953420","7.20","4694","","","","0"
"2020/2021","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953420","7.20","4659","","","","0"
"2021/2022","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953420","7.20","4508","","","","0"
"2022/2023","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953420","7.20","4222","","","","0"
"2023/2024","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953420","7.20","4063","","","","0"
"2024/2025","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953420","7.20","3987","","","","0"
"2017/2018","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953421","7.21","14019","","","","0"
"2018/2019","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953421","7.21","14161","","","","0"
"2019/2020","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953421","7.21","12642","","","","0"
"2020/2021","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953421","7.21","12505","","","","0"
"2021/2022","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953421","7.21","8630","","","","0"
"2022/2023","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953421","7.21","8104","","","","0"
"2023/2024","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953421","7.21","7907","","","","0"
"2024/2025","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953421","7.21","7815","","","","0"
"2017/2018","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953422","7.22","4414","","","","0"
"2018/2019","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953422","7.22","5801","","","","0"
"2019/2020","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953422","7.22","4915","","","","0"
"2020/2021","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953422","7.22","3994","","","","0"
"2021/2022","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953422","7.22","4606","","","","0"
"2022/2023","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953422","7.22","4717","","","","0"
"2023/2024","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953422","7.22","6438","","","","0"
"2024/2025","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953422","7.22","6372","","","","0"
"2017/2018","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953424","8.2","5314","","","","0"
"2018/2019","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953424","8.2","3596","","","","0"
"2019/2020","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953424","8.2","4004","","","","0"
"2020/2021","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953424","8.2","4074","","","","0"
"2021/2022","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953424","8.2","3918","","","","0"
"2022/2023","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953424","8.2","3901","","","","0"
"2023/2024","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953424","8.2","3832","","","","0"
"2024/2025","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953424","8.2","3863","","","","0"
"2017/2018","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953425","8.3","5109","","","","0"
"2018/2019","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953425","8.3","5081","","","","0"
"2019/2020","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953425","8.3","5122","","","","0"
"2020/2021","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953425","8.3","5355","","","","0"
"2021/2022","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953425","8.3","5512","","","","0"
"2022/2023","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953425","8.3","5169","","","","0"
"2023/2024","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953425","8.3","5259","","","","0"
"2024/2025","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953425","8.3","5302","","","","0"
"2017/2018","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953426","8.4","5157","","","","0"
"2018/2019","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953426","8.4","5482","","","","0"
"2019/2020","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953426","8.4","5506","","","","0"
"2020/2021","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953426","8.4","5662","","","","0"
"2021/2022","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953426","8.4","5718","","","","0"
"2022/2023","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953426","8.4","5505","","","","0"
"2023/2024","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953426","8.4","5433","","","","0"
"2024/2025","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953426","8.4","5478","","","","0"
