"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017/2018","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953664","7.18","","..","","","0"
"2018/2019","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953664","7.18","","..","","","0"
"2019/2020","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953664","7.18","","..","","","0"
"2020/2021","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953664","7.18","","..","","","0"
"2021/2022","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953664","7.18","","..","","","0"
"2022/2023","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953664","7.18","61844","","","","0"
"2023/2024","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953664","7.18","64041","","","","0"
"2024/2025","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953664","7.18","63302","","","","0"
"2017/2018","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953665","7.19","28060","","","","0"
"2018/2019","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953665","7.19","29026","","","","0"
"2019/2020","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953665","7.19","30300","","","","0"
"2020/2021","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953665","7.19","32544","","","","0"
"2021/2022","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953665","7.19","32718","","","","0"
"2022/2023","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953665","7.19","32872","","","","0"
"2023/2024","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953665","7.19","33311","","","","0"
"2024/2025","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953665","7.19","34439","","","","0"
"2017/2018","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049976","7.20","24906","","","","0"
"2018/2019","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049976","7.20","23263","","","","0"
"2019/2020","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049976","7.20","28017","","","","0"
"2020/2021","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049976","7.20","32095","","","","0"
"2021/2022","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049976","7.20","30718","","","","0"
"2022/2023","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049976","7.20","32139","","","","0"
"2023/2024","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049976","7.20","31779","","","","0"
"2024/2025","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049976","7.20","32820","","","","0"
"2017/2018","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953667","8.2","9374","","","","0"
"2018/2019","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953667","8.2","12214","","","","0"
"2019/2020","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953667","8.2","12151","","","","0"
"2020/2021","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953667","8.2","14068","","","","0"
"2021/2022","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953667","8.2","14078","","","","0"
"2022/2023","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953667","8.2","14061","","","","0"
"2023/2024","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953667","8.2","13472","","","","0"
"2024/2025","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953667","8.2","13674","","","","0"
"2017/2018","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953668","8.3","15143","","","","0"
"2018/2019","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953668","8.3","15685","","","","0"
"2019/2020","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953668","8.3","16685","","","","0"
"2020/2021","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953668","8.3","17320","","","","0"
"2021/2022","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953668","8.3","17275","","","","0"
"2022/2023","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953668","8.3","17058","","","","0"
"2023/2024","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953668","8.3","16706","","","","0"
"2024/2025","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953668","8.3","17079","","","","0"
"2017/2018","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953669","8.4","14485","","","","0"
"2018/2019","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953669","8.4","15135","","","","0"
"2019/2020","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953669","8.4","15324","","","","0"
"2020/2021","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953669","8.4","16224","","","","0"
"2021/2022","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953669","8.4","16420","","","","0"
"2022/2023","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953669","8.4","15954","","","","0"
"2023/2024","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953669","8.4","15878","","","","0"
"2024/2025","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953669","8.4","16464","","","","0"
"2017/2018","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953670","8.5","14286","","","","0"
"2018/2019","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953670","8.5","14870","","","","0"
"2019/2020","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953670","8.5","15245","","","","0"
"2020/2021","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953670","8.5","16072","","","","0"
"2021/2022","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953670","8.5","16277","","","","0"
"2022/2023","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953670","8.5","16085","","","","0"
"2023/2024","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953670","8.5","15901","","","","0"
"2024/2025","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953670","8.5","16406","","","","0"
"2017/2018","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953671","8.6","25803","","","","0"
"2018/2019","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953671","8.6","26921","","","","0"
"2019/2020","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953671","8.6","27399","","","","0"
"2020/2021","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953671","8.6","27805","","","","0"
"2021/2022","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953671","8.6","27917","","","","0"
"2022/2023","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953671","8.6","27124","","","","0"
"2023/2024","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953671","8.6","26817","","","","0"
"2024/2025","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953671","8.6","27826","","","","0"
"2017/2018","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953672","8.7","16790","","","","0"
"2018/2019","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953672","8.7","17352","","","","0"
"2019/2020","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953672","8.7","17804","","","","0"
"2020/2021","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953672","8.7","18552","","","","0"
"2021/2022","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953672","8.7","18891","","","","0"
"2022/2023","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953672","8.7","18536","","","","0"
"2023/2024","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953672","8.7","18357","","","","0"
"2024/2025","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953672","8.7","18772","","","","0"
"2017/2018","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953673","8.8","16053","","","","0"
"2018/2019","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953673","8.8","16749","","","","0"
"2019/2020","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953673","8.8","17138","","","","0"
"2020/2021","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953673","8.8","17974","","","","0"
"2021/2022","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953673","8.8","18029","","","","0"
"2022/2023","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953673","8.8","17319","","","","0"
"2023/2024","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953673","8.8","17088","","","","0"
"2024/2025","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953673","8.8","17639","","","","0"
"2017/2018","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953674","8.9","16027","","","","0"
"2018/2019","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953674","8.9","16804","","","","0"
"2019/2020","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953674","8.9","17231","","","","0"
"2020/2021","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953674","8.9","18058","","","","0"
"2021/2022","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953674","8.9","18070","","","","0"
"2022/2023","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953674","8.9","16990","","","","0"
"2023/2024","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953674","8.9","16777","","","","0"
"2024/2025","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953674","8.9","17194","","","","0"
"2017/2018","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953675","8.10","21381","","","","0"
"2018/2019","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953675","8.10","22074","","","","0"
"2019/2020","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953675","8.10","22478","","","","0"
"2020/2021","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953675","8.10","23035","","","","0"
"2021/2022","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953675","8.10","22762","","","","0"
"2022/2023","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953675","8.10","21769","","","","0"
"2023/2024","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953675","8.10","21563","","","","0"
"2024/2025","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953675","8.10","22376","","","","0"
"2017/2018","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953676","8.11","17551","","","","0"
"2018/2019","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953676","8.11","18288","","","","0"
"2019/2020","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953676","8.11","18610","","","","0"
"2020/2021","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953676","8.11","19173","","","","0"
"2021/2022","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953676","8.11","19235","","","","0"
"2022/2023","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953676","8.11","18698","","","","0"
"2023/2024","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953676","8.11","18489","","","","0"
"2024/2025","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953676","8.11","19185","","","","0"
"2017/2018","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953677","8.12","16511","","","","0"
"2018/2019","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953677","8.12","17108","","","","0"
"2019/2020","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953677","8.12","17608","","","","0"
"2020/2021","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953677","8.12","18226","","","","0"
"2021/2022","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953677","8.12","18304","","","","0"
"2022/2023","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953677","8.12","17850","","","","0"
"2023/2024","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953677","8.12","17610","","","","0"
"2024/2025","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953677","8.12","18233","","","","0"
"2017/2018","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953678","8.13","","..","","","0"
"2018/2019","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953678","8.13","","..","","","0"
"2019/2020","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953678","8.13","","..","","","0"
"2020/2021","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953678","8.13","","..","","","0"
"2021/2022","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953678","8.13","","..","","","0"
"2022/2023","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953678","8.13","","..","","","0"
"2023/2024","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953678","8.13","","..","","","0"
"2024/2025","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953678","8.13","","..","","","0"
"2017/2018","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953679","8.14","","..","","","0"
"2018/2019","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953679","8.14","","..","","","0"
"2019/2020","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953679","8.14","","..","","","0"
"2020/2021","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953679","8.14","","..","","","0"
"2021/2022","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953679","8.14","","..","","","0"
"2022/2023","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953679","8.14","","..","","","0"
"2023/2024","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953679","8.14","","..","","","0"
"2024/2025","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953679","8.14","","..","","","0"
"2017/2018","Manitoba","2016A000246","Nursing","Constant dollars","370","units","0","v1411953680","8.15","15714","","","","0"
"2018/2019","Manitoba","2016A000246","Nursing","Constant dollars","370","units","0","v1411953680","8.15","16531","","","","0"
"2019/2020","Manitoba","2016A000246","Nursing","Constant dollars","370","units","0","v1411953680","8.15","17581","","","","0"
"2020/2021","Manitoba","2016A000246","Nursing","Constant dollars","370","units","0","v1411953680","8.15","17933","","","","0"
"2021/2022","Manitoba","2016A000246","Nursing","Constant dollars","370","units","0","v1411953680","8.15","17734","","","","0"
"2022/2023","Manitoba","2016A000246","Nursing","Constant dollars","370","units","0","v1411953680","8.15","17001","","","","0"
"2023/2024","Manitoba","2016A000246","Nursing","Constant dollars","370","units","0","v1411953680","8.15","16681","","","","0"
"2024/2025","Manitoba","2016A000246","Nursing","Constant dollars","370","units","0","v1411953680","8.15","17149","","","","0"
"2017/2018","Manitoba","2016A000246","Pharmacy","Constant dollars","370","units","0","v1411953681","8.16","","..","","","0"
"2018/2019","Manitoba","2016A000246","Pharmacy","Constant dollars","370","units","0","v1411953681","8.16","","..","","","0"
"2019/2020","Manitoba","2016A000246","Pharmacy","Constant dollars","370","units","0","v1411953681","8.16","","..","","","0"
"2020/2021","Manitoba","2016A000246","Pharmacy","Constant dollars","370","units","0","v1411953681","8.16","","..","","","0"
"2021/2022","Manitoba","2016A000246","Pharmacy","Constant dollars","370","units","0","v1411953681","8.16","","..","","","0"
"2022/2023","Manitoba","2016A000246","Pharmacy","Constant dollars","370","units","0","v1411953681","8.16","","..","","","0"
"2023/2024","Manitoba","2016A000246","Pharmacy","Constant dollars","370","units","0","v1411953681","8.16","","..","","","0"
"2024/2025","Manitoba","2016A000246","Pharmacy","Constant dollars","370","units","0","v1411953681","8.16","","..","","","0"
"2017/2018","Manitoba","2016A000246","Veterinary medicine","Constant dollars","370","units","0","v1411953682","8.17","","..","","","0"
"2018/2019","Manitoba","2016A000246","Veterinary medicine","Constant dollars","370","units","0","v1411953682","8.17","","..","","","0"
"2019/2020","Manitoba","2016A000246","Veterinary medicine","Constant dollars","370","units","0","v1411953682","8.17","","..","","","0"
"2020/2021","Manitoba","2016A000246","Veterinary medicine","Constant dollars","370","units","0","v1411953682","8.17","","..","","","0"
"2021/2022","Manitoba","2016A000246","Veterinary medicine","Constant dollars","370","units","0","v1411953682","8.17","","..","","","0"
"2022/2023","Manitoba","2016A000246","Veterinary medicine","Constant dollars","370","units","0","v1411953682","8.17","","..","","","0"
"2023/2024","Manitoba","2016A000246","Veterinary medicine","Constant dollars","370","units","0","v1411953682","8.17","","..","","","0"
"2024/2025","Manitoba","2016A000246","Veterinary medicine","Constant dollars","370","units","0","v1411953682","8.17","","..","","","0"
"2017/2018","Manitoba","2016A000246","Optometry","Constant dollars","370","units","0","v1411953683","8.18","","..","","","0"
"2018/2019","Manitoba","2016A000246","Optometry","Constant dollars","370","units","0","v1411953683","8.18","","..","","","0"
"2019/2020","Manitoba","2016A000246","Optometry","Constant dollars","370","units","0","v1411953683","8.18","","..","","","0"
"2020/2021","Manitoba","2016A000246","Optometry","Constant dollars","370","units","0","v1411953683","8.18","","..","","","0"
"2021/2022","Manitoba","2016A000246","Optometry","Constant dollars","370","units","0","v1411953683","8.18","","..","","","0"
"2022/2023","Manitoba","2016A000246","Optometry","Constant dollars","370","units","0","v1411953683","8.18","","..","","","0"
"2023/2024","Manitoba","2016A000246","Optometry","Constant dollars","370","units","0","v1411953683","8.18","","..","","","0"
"2024/2025","Manitoba","2016A000246","Optometry","Constant dollars","370","units","0","v1411953683","8.18","","..","","","0"
"2017/2018","Manitoba","2016A000246","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953684","8.19","16093","","","","0"
"2018/2019","Manitoba","2016A000246","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953684","8.19","14221","","","","0"
"2019/2020","Manitoba","2016A000246","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953684","8.19","15718","","","","0"
"2020/2021","Manitoba","2016A000246","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953684","8.19","17046","","","","0"
"2021/2022","Manitoba","2016A000246","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953684","8.19","17045","","","","0"
"2022/2023","Manitoba","2016A000246","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953684","8.19","16795","","","","0"
"2023/2024","Manitoba","2016A000246","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953684","8.19","16657","","","","0"
"2024/2025","Manitoba","2016A000246","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953684","8.19","17085","","","","0"
"2017/2018","Manitoba","2016A000246","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049977","8.20","13796","","","","0"
"2018/2019","Manitoba","2016A000246","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049977","8.20","13511","","","","0"
"2019/2020","Manitoba","2016A000246","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049977","8.20","14195","","","","0"
"2020/2021","Manitoba","2016A000246","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049977","8.20","15004","","","","0"
"2021/2022","Manitoba","2016A000246","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049977","8.20","15222","","","","0"
"2022/2023","Manitoba","2016A000246","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049977","8.20","16201","","","","0"
"2023/2024","Manitoba","2016A000246","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049977","8.20","16053","","","","0"
"2024/2025","Manitoba","2016A000246","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049977","8.20","16184","","","","0"
"2017/2018","Saskatchewan","2016A000247","Education","Constant dollars","370","units","0","v1411953686","9.2","20558","","","","0"
"2018/2019","Saskatchewan","2016A000247","Education","Constant dollars","370","units","0","v1411953686","9.2","20792","","","","0"
"2019/2020","Saskatchewan","2016A000247","Education","Constant dollars","370","units","0","v1411953686","9.2","20466","","","","0"
"2020/2021","Saskatchewan","2016A000247","Education","Constant dollars","370","units","0","v1411953686","9.2","20232","","","","0"
"2021/2022","Saskatchewan","2016A000247","Education","Constant dollars","370","units","0","v1411953686","9.2","21448","","","","0"
"2022/2023","Saskatchewan","2016A000247","Education","Constant dollars","370","units","0","v1411953686","9.2","22037","","","","0"
"2023/2024","Saskatchewan","2016A000247","Education","Constant dollars","370","units","0","v1411953686","9.2","23474","","","","0"
"2024/2025","Saskatchewan","2016A000247","Education","Constant dollars","370","units","0","v1411953686","9.2","25459","","","","0"
"2017/2018","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953687","9.3","20855","","","","0"
"2018/2019","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953687","9.3","21311","","","","0"
"2019/2020","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953687","9.3","21266","","","","0"
"2020/2021","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953687","9.3","21147","","","","0"
"2021/2022","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953687","9.3","21610","","","","0"
"2022/2023","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953687","9.3","22309","","","","0"
"2023/2024","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953687","9.3","23888","","","","0"
"2024/2025","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953687","9.3","25934","","","","0"
"2017/2018","Saskatchewan","2016A000247","Humanities","Constant dollars","370","units","0","v1411953688","9.4","18663","","","","0"
"2018/2019","Saskatchewan","2016A000247","Humanities","Constant dollars","370","units","0","v1411953688","9.4","19313","","","","0"
"2019/2020","Saskatchewan","2016A000247","Humanities","Constant dollars","370","units","0","v1411953688","9.4","19183","","","","0"
"2020/2021","Saskatchewan","2016A000247","Humanities","Constant dollars","370","units","0","v1411953688","9.4","19612","","","","0"
"2021/2022","Saskatchewan","2016A000247","Humanities","Constant dollars","370","units","0","v1411953688","9.4","20520","","","","0"
"2022/2023","Saskatchewan","2016A000247","Humanities","Constant dollars","370","units","0","v1411953688","9.4","22562","","","","0"
"2023/2024","Saskatchewan","2016A000247","Humanities","Constant dollars","370","units","0","v1411953688","9.4","24777","","","","0"
"2024/2025","Saskatchewan","2016A000247","Humanities","Constant dollars","370","units","0","v1411953688","9.4","27942","","","","0"
"2017/2018","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953689","9.5","19359","","","","0"
"2018/2019","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953689","9.5","19938","","","","0"
"2019/2020","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953689","9.5","20057","","","","0"
"2020/2021","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953689","9.5","19903","","","","0"
"2021/2022","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953689","9.5","20736","","","","0"
"2022/2023","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953689","9.5","21306","","","","0"
"2023/2024","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953689","9.5","23127","","","","0"
"2024/2025","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953689","9.5","25270","","","","0"
"2017/2018","Saskatchewan","2016A000247","Law","Constant dollars","370","units","0","v1411953690","9.6","","..","","","0"
"2018/2019","Saskatchewan","2016A000247","Law","Constant dollars","370","units","0","v1411953690","9.6","","..","","","0"
"2019/2020","Saskatchewan","2016A000247","Law","Constant dollars","370","units","0","v1411953690","9.6","","..","","","0"
"2020/2021","Saskatchewan","2016A000247","Law","Constant dollars","370","units","0","v1411953690","9.6","","..","","","0"
"2021/2022","Saskatchewan","2016A000247","Law","Constant dollars","370","units","0","v1411953690","9.6","","..","","","0"
"2022/2023","Saskatchewan","2016A000247","Law","Constant dollars","370","units","0","v1411953690","9.6","54880","","","","0"
"2023/2024","Saskatchewan","2016A000247","Law","Constant dollars","370","units","0","v1411953690","9.6","64087","","","","0"
"2024/2025","Saskatchewan","2016A000247","Law","Constant dollars","370","units","0","v1411953690","9.6","75371","","","","0"
"2017/2018","Saskatchewan","2016A000247","Business, management and public administration","Constant dollars","370","units","0","v1411953691","9.7","21890","","","","0"
"2018/2019","Saskatchewan","2016A000247","Business, management and public administration","Constant dollars","370","units","0","v1411953691","9.7","22546","","","","0"
"2019/2020","Saskatchewan","2016A000247","Business, management and public administration","Constant dollars","370","units","0","v1411953691","9.7","22185","","","","0"
"2020/2021","Saskatchewan","2016A000247","Business, management and public administration","Constant dollars","370","units","0","v1411953691","9.7","21935","","","","0"
"2021/2022","Saskatchewan","2016A000247","Business, management and public administration","Constant dollars","370","units","0","v1411953691","9.7","22064","","","","0"
"2022/2023","Saskatchewan","2016A000247","Business, management and public administration","Constant dollars","370","units","0","v1411953691","9.7","22632","","","","0"
"2023/2024","Saskatchewan","2016A000247","Business, management and public administration","Constant dollars","370","units","0","v1411953691","9.7","23185","","","","0"
"2024/2025","Saskatchewan","2016A000247","Business, management and public administration","Constant dollars","370","units","0","v1411953691","9.7","24852","","","","0"
"2017/2018","Saskatchewan","2016A000247","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953692","9.8","18887","","","","0"
"2018/2019","Saskatchewan","2016A000247","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953692","9.8","19818","","","","0"
"2019/2020","Saskatchewan","2016A000247","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953692","9.8","20192","","","","0"
"2020/2021","Saskatchewan","2016A000247","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953692","9.8","20205","","","","0"
"2021/2022","Saskatchewan","2016A000247","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953692","9.8","21571","","","","0"
"2022/2023","Saskatchewan","2016A000247","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953692","9.8","23158","","","","0"
